DECLARE @DB_Users TABLE (DBName sysname, UserName sysname, LoginType sysname
, AssociatedRole varchar(max), create_date datetime, modify_date datetime)

INSERT @DB_Users
EXEC sp_MSforeachdb
'use [?]
SELECT ''?'' AS DB_Name,
case prin.name when ''dbo'' then prin.name + '' (''
    + (select SUSER_SNAME(owner_sid) from master.sys.databases where name =''?'') + '')''
    else prin.name end AS UserName,
    prin.type_desc AS LoginType,
    isnull(USER_NAME(mem.role_principal_id),'''') AS AssociatedRole, 
    create_date, modify_date
FROM sys.database_principals prin
LEFT OUTER JOIN sys.database_role_members mem
    ON prin.principal_id=mem.member_principal_id
WHERE prin.sid IS NOT NULL and prin.sid NOT IN (0x00)
and prin.is_fixed_role <> 1 AND prin.name NOT LIKE ''##%'''

SELECT dbname, username, logintype, create_date, modify_date,
    STUFF((SELECT ',' + CONVERT(VARCHAR(500), associatedrole)
        FROM @DB_Users user2
        WHERE user1.DBName=user2.DBName AND user1.UserName=user2.UserName
        FOR XML PATH('')
    ),1,1,'') AS Permissions_user
FROM @DB_Users user1
--WHERE 
--user1.UserName = N'<put your login-name here!>'
GROUP BY dbname, username, logintype, create_date, modify_date
ORDER BY DBName, username

dbname	username	logintype	create_date	modify_date	Permissions_user
DDLS_Intranet_Content	AU\mwalsh	WINDOWS_USER	2009-08-25 10:00:52.583	2009-08-25 10:00:52.583	db_datareader
DDLS_Intranet_Content	AU\scarey	WINDOWS_USER	2008-06-26 10:09:17.010	2008-06-26 10:09:17.010	db_owner
DDLS_Intranet_Content	AU\svc_moss_content	WINDOWS_USER	2008-05-16 19:12:39.817	2008-05-16 19:12:39.817	db_owner
DDLS_Intranet_Content	AU\svc_moss_farm	WINDOWS_USER	2008-05-16 18:29:35.940	2008-05-16 18:29:35.940	db_owner
DDLS_Intranet_Content	AU\svc_moss_service	WINDOWS_USER	2008-05-16 19:36:06.077	2008-05-16 19:36:06.077	db_owner
DDLS_Intranet_Content	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:42:11.377	db_owner
DDLS_Intranet_Content	PHead	SQL_USER	2008-04-18 17:14:26.350	2008-04-18 17:14:26.350	db_owner
DDLS_Intranet_Content	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
DDLS_Intranet_DDLS_SSP	au\svc_moss_farm	WINDOWS_USER	2008-07-09 15:44:18.487	2008-07-09 15:44:18.487	db_owner
DDLS_Intranet_DDLS_SSP	AU\svc_moss_search	WINDOWS_USER	2008-05-27 16:21:35.340	2008-05-27 16:21:35.340	db_owner
DDLS_Intranet_DDLS_SSP	AU\svc_moss_service	WINDOWS_USER	2008-05-16 19:36:05.890	2008-05-16 19:36:05.890	db_owner
DDLS_Intranet_DDLS_SSP	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:42:23.390	db_owner
DDLS_Intranet_DDLS_SSP	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
DDLS_Intranet_Search_AUNLSMSMSS01	AU\svc_moss_crawl	WINDOWS_USER	2008-06-12 17:24:21.890	2008-06-12 17:24:21.890	db_owner
DDLS_Intranet_Search_AUNLSMSMSS01	AU\svc_moss_farm	WINDOWS_USER	2008-07-09 15:53:00.740	2008-07-09 15:53:00.740	db_owner
DDLS_Intranet_Search_AUNLSMSMSS01	AU\svc_moss_search	WINDOWS_USER	2008-06-12 17:24:21.780	2008-06-12 17:24:21.780	db_owner
DDLS_Intranet_Search_AUNLSMSMSS01	AU\svc_moss_service	WINDOWS_USER	2008-06-12 17:24:21.907	2008-06-12 17:24:21.907	db_owner
DDLS_Intranet_Search_AUNLSMSMSS01	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:42:34.977	db_owner
DDLS_Intranet_Search_AUNLSMSMSS01	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
DDLS_Intranet_SSO	au\svc_moss_service	WINDOWS_USER	2012-07-24 16:34:38.887	2012-07-24 16:34:38.887	
DDLS_Intranet_SSO	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.493	db_owner
DDLS_Intranet_SSO	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
DDLS_Intranet_SSP	au\svc_moss_farm	WINDOWS_USER	2009-04-30 17:16:04.630	2009-04-30 17:16:04.630	db_owner
DDLS_Intranet_SSP	AU\svc_moss_service	WINDOWS_USER	2008-05-16 19:29:53.243	2008-05-16 19:29:53.243	db_owner
DDLS_Intranet_SSP	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.500	db_owner
DDLS_Intranet_SSP	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
DDLS_Intranet_SSP_Search	au\svc_moss_farm	WINDOWS_USER	2008-07-09 15:45:18.440	2008-07-09 15:45:18.440	db_owner
DDLS_Intranet_SSP_Search	AU\svc_moss_search	WINDOWS_USER	2008-05-27 16:21:35.653	2008-05-27 16:21:35.653	db_owner
DDLS_Intranet_SSP_Search	AU\svc_moss_service	WINDOWS_USER	2008-05-16 19:36:15.937	2008-05-16 19:36:15.937	db_owner
DDLS_Intranet_SSP_Search	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.510	db_owner
DDLS_Intranet_SSP_Search	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
DDSchedule	AU\lthomas	WINDOWS_USER	2013-07-29 11:46:11.330	2013-07-29 11:46:11.330	db_owner
DDSchedule	bi_sales	SQL_USER	2013-07-29 11:00:38.920	2013-07-29 11:00:38.920	db_owner
DDSchedule	dbo (sa)	SQL_USER	2000-08-06 01:27:55.170	2016-04-02 16:51:54.513	db_owner
DDSchedule	ddshed	SQL_USER	2009-04-14 11:09:20.397	2009-04-14 11:09:20.397	db_datareader
DDSchedule	public	DATABASE_ROLE	2000-08-06 01:27:55.187	2007-08-07 10:03:42.203	
DDSchedule	ScheduleRO	SQL_USER	2004-08-12 10:50:01.230	2007-08-08 08:24:03.400	db_datareader
DDScheduleNew	AU\lthomas	WINDOWS_USER	2013-07-29 11:46:11.330	2013-07-29 11:46:11.330	db_owner
DDScheduleNew	bi_sales	SQL_USER	2013-07-29 11:00:38.920	2013-07-29 11:00:38.920	db_owner
DDScheduleNew	dbo (sa)	SQL_USER	2000-08-06 01:27:55.170	2016-04-02 16:51:54.517	db_owner
DDScheduleNew	ddshed	SQL_USER	2009-04-14 11:09:20.397	2009-04-14 11:09:20.397	db_datareader
DDScheduleNew	public	DATABASE_ROLE	2000-08-06 01:27:55.187	2007-08-07 10:03:42.203	
DDScheduleNew	ScheduleRO	SQL_USER	2004-08-12 10:50:01.230	2007-08-08 08:24:03.400	db_datareader
Defaulkt_SSP_Search_DB	AU\svc_moss_farm	WINDOWS_USER	2009-01-14 16:12:21.857	2009-01-14 16:12:21.857	db_owner
Defaulkt_SSP_Search_DB	au\svc_moss_search	WINDOWS_USER	2009-01-14 16:12:24.950	2009-01-14 16:12:24.950	db_owner
Defaulkt_SSP_Search_DB	AU\svc_moss_service	WINDOWS_USER	2009-01-14 16:12:21.730	2009-01-14 16:12:21.730	db_owner
Defaulkt_SSP_Search_DB	au\svc_sqladmin	WINDOWS_USER	2009-01-14 19:09:41.893	2009-01-14 19:09:41.893	db_owner
Defaulkt_SSP_Search_DB	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.523	db_owner
Defaulkt_SSP_Search_DB	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2009-01-20 17:35:08.577	2009-01-20 17:35:08.577	db_owner
Defaulkt_SSP_Search_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
EdgeSight5	aspnet_Profile_BasicAccess	DATABASE_ROLE	2009-07-14 10:22:52.997	2009-07-14 10:22:52.997	
EdgeSight5	aspnet_Profile_FullAccess	DATABASE_ROLE	2009-07-14 10:22:52.997	2009-07-14 10:22:52.997	aspnet_Profile_BasicAccess,aspnet_Profile_ReportingAccess
EdgeSight5	aspnet_Profile_ReportingAccess	DATABASE_ROLE	2009-07-14 10:22:52.997	2009-07-14 10:22:52.997	
EdgeSight5	dbo (AU\svc_citrix_edgesight)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.540	db_owner
EdgeSight5	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
EdgeSight5	ztmanager	DATABASE_ROLE	2009-07-14 10:22:35.293	2009-07-14 10:22:35.293	
EdgeSight5	ztoperator	DATABASE_ROLE	2009-07-14 10:22:35.293	2009-07-14 10:22:35.293	
EdgeSight5	ztpublic	DATABASE_ROLE	2009-07-14 10:22:35.277	2009-07-14 10:22:35.277	
eqcas	dbo (AU\svc_equitrac)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.553	db_owner
eqcas	eqcas	SQL_USER	2011-03-14 10:56:57.680	2011-03-14 10:56:57.680	db_owner
eqcas	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
Equitrac	AU\nslatter	WINDOWS_USER	2010-06-28 16:10:29.143	2010-06-28 16:10:29.143	db_owner
Equitrac	AU\svc_equitrac	WINDOWS_USER	2010-06-28 16:15:18.010	2010-06-28 16:15:18.010	db_owner
Equitrac	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.557	db_owner
Equitrac	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
Events	dbo (sa)	SQL_USER	2000-08-06 01:27:55.170	2016-04-02 16:51:54.560	db_owner
Events	EventUser	SQL_USER	2005-10-14 10:56:02.640	2007-08-08 15:29:15.583	db_datareader,db_datawriter
Events	public	DATABASE_ROLE	2000-08-06 01:27:55.187	2007-08-08 11:38:16.540	
GGEVENT	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.563	db_owner
GGEVENT	OpsXML	SQL_USER	2007-12-04 11:19:04.593	2007-12-04 11:19:04.593	db_owner
GGEVENT	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
IgnitionSuite	AU\cflowers	WINDOWS_USER	2010-03-02 14:15:43.420	2010-03-02 14:15:43.420	db_owner
IgnitionSuite	AU\hsingh	WINDOWS_USER	2012-05-31 10:28:58.130	2012-05-31 10:28:58.130	db_sproc_reader,db_datareader
IgnitionSuite	AU\jsilberb	WINDOWS_USER	2010-03-02 14:15:30.500	2010-03-02 14:15:30.500	db_owner
IgnitionSuite	CREATIVENGINE\Andrew.Morris	WINDOWS_USER	2005-07-20 09:55:02.873	2005-07-20 09:55:02.873	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite	CREATIVENGINE\dennis.lee	WINDOWS_USER	2005-07-21 09:54:03.243	2005-07-21 09:54:03.243	db_owner
IgnitionSuite	CREATIVENGINE\gavin.oliver	WINDOWS_USER	2005-08-01 15:58:13.130	2005-08-01 15:58:13.130	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite	CREATIVENGINE\Ian.Jones	WINDOWS_USER	2005-08-22 15:34:07.797	2005-08-22 15:34:07.797	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite	CREATIVENGINE\michael.shapiro	WINDOWS_USER	2005-08-22 14:52:23.217	2005-08-22 14:52:23.217	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite	CREATIVENGINE\Tim.Kirkman	WINDOWS_USER	2006-02-20 16:18:34.580	2006-02-20 16:18:34.580	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite	db_sproc_reader	DATABASE_ROLE	2012-05-31 12:20:46.253	2012-05-31 12:20:46.253	
IgnitionSuite	dbadmin	SQL_USER	2005-04-27 14:59:39.613	2005-04-27 14:59:39.613	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.577	db_owner
IgnitionSuite	IgnitionSuite_cms	SQL_USER	2010-05-07 10:35:49.237	2010-05-07 10:35:49.237	db_owner,db_datareader,db_datawriter
IgnitionSuite	IgnitionSuite_staging_cms	SQL_USER	2010-03-02 14:11:19.727	2010-03-02 14:11:19.727	db_owner,db_datareader,db_datawriter
IgnitionSuite	IgnitionSuite_staging_web	SQL_USER	2010-03-02 14:11:34.303	2010-03-02 14:11:34.303	db_datareader,db_datawriter
IgnitionSuite	IgnitionSuite_web	SQL_USER	2010-05-07 10:38:03.897	2010-05-07 10:38:03.897	db_datareader,db_datawriter
IgnitionSuite	khilogin	SQL_USER	2008-01-10 13:25:59.200	2008-01-10 13:25:59.200	
IgnitionSuite	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2006-06-15 15:30:57.483	
IgnitionSuite_Staging	AU\cflowers	WINDOWS_USER	2010-03-02 14:15:43.420	2010-03-02 14:15:43.420	db_owner
IgnitionSuite_Staging	AU\hsingh	WINDOWS_USER	2012-05-31 10:29:54.680	2012-05-31 10:29:54.680	db_sproc_reader,db_datareader
IgnitionSuite_Staging	AU\jsilberb	WINDOWS_USER	2010-03-02 14:15:30.500	2010-03-02 14:15:30.500	db_owner
IgnitionSuite_Staging	CREATIVENGINE\Andrew.Morris	WINDOWS_USER	2005-07-20 09:55:02.873	2005-07-20 09:55:02.873	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite_Staging	CREATIVENGINE\dennis.lee	WINDOWS_USER	2005-07-21 09:54:03.243	2005-07-21 09:54:03.243	db_owner
IgnitionSuite_Staging	CREATIVENGINE\gavin.oliver	WINDOWS_USER	2005-08-01 15:58:13.130	2005-08-01 15:58:13.130	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite_Staging	CREATIVENGINE\Ian.Jones	WINDOWS_USER	2005-08-22 15:34:07.797	2005-08-22 15:34:07.797	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite_Staging	CREATIVENGINE\michael.shapiro	WINDOWS_USER	2005-08-22 14:52:23.217	2005-08-22 14:52:23.217	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite_Staging	CREATIVENGINE\Tim.Kirkman	WINDOWS_USER	2006-02-20 16:18:34.580	2006-02-20 16:18:34.580	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite_Staging	db_sproc_reader	DATABASE_ROLE	2012-05-31 11:29:28.730	2012-05-31 11:29:28.730	
IgnitionSuite_Staging	dbadmin	SQL_USER	2005-04-27 14:59:39.613	2005-04-27 14:59:39.613	db_owner,db_accessadmin,db_securityadmin,db_ddladmin,db_backupoperator,db_datareader,db_datawriter,db_denydatareader,db_denydatawriter
IgnitionSuite_Staging	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.607	db_owner
IgnitionSuite_Staging	IgnitionSuite_cms	SQL_USER	2010-05-07 10:35:49.237	2010-05-07 10:35:49.237	db_owner,db_datareader,db_datawriter
IgnitionSuite_Staging	IgnitionSuite_staging_cms	SQL_USER	2010-03-02 14:11:19.727	2010-03-02 14:11:19.727	db_owner,db_datareader,db_datawriter
IgnitionSuite_Staging	IgnitionSuite_staging_web	SQL_USER	2010-03-02 14:11:34.303	2010-03-02 14:11:34.303	db_datareader,db_datawriter
IgnitionSuite_Staging	IgnitionSuite_web	SQL_USER	2010-05-07 10:38:03.897	2010-05-07 10:38:03.897	db_datareader,db_datawriter
IgnitionSuite_Staging	khilogin	SQL_USER	2008-01-10 13:25:59.200	2008-01-10 13:25:59.200	
IgnitionSuite_Staging	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2006-06-15 15:30:57.483	
IgnitionSuite_Staging	Role_sproc_reader	APPLICATION_ROLE	2012-05-31 11:25:19.850	2012-05-31 11:25:19.883	
IPAD	AU\hvanopst	WINDOWS_USER	2007-08-31 16:56:29.047	2007-08-31 16:56:29.047	db_owner,db_datareader
IPAD	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.613	db_owner
IPAD	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
IPAD	svc_ilm	WINDOWS_USER	2007-08-31 14:35:22.307	2007-08-31 14:35:22.307	db_datareader,db_datawriter
IPPhoneServices	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.617	db_owner
IPPhoneServices	ips	SQL_USER	2007-12-04 11:19:04.830	2007-12-04 11:41:09.157	db_owner
IPPhoneServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
ITAQuote	AU\cflowers	WINDOWS_USER	2009-10-01 11:09:26.910	2009-10-01 11:09:26.910	db_owner
ITAQuote	AU\jsilberb	WINDOWS_USER	2009-10-01 11:08:40.203	2009-10-01 11:08:40.203	db_owner
ITAQuote	AU\svc_itaprod	WINDOWS_USER	2009-10-01 11:00:38.213	2009-10-01 11:00:38.213	db_owner
ITAQuote	db_executor	DATABASE_ROLE	2009-10-01 11:35:00.037	2009-10-01 11:35:00.037	
ITAQuote	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.620	db_owner
ITAQuote	ITAUser	SQL_USER	2009-10-01 12:18:54.883	2009-10-01 12:18:54.883	db_executor,db_datareader,db_datawriter
ITAQuote	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
ITCareers	dbo (sa)	SQL_USER	2000-08-06 01:27:55.170	2016-04-02 16:51:54.633	db_owner
ITCareers	ITCareers	SQL_USER	2006-01-16 17:28:29.827	2007-08-01 13:15:31.170	
ITCareers	public	DATABASE_ROLE	2000-08-06 01:27:55.187	2007-08-01 13:12:46.790	
LiteSpeedCentral	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.640	db_owner
LiteSpeedCentral	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
master	AU\svc_RSExec	WINDOWS_USER	2016-04-02 16:23:05.330	2016-04-02 16:23:05.330	
master	AUNDDVSSQL01-NE\SQLServer2005MSFTEUser$AUNDDVSSQL01-NE$MSSQLSERVER	WINDOWS_GROUP	2016-03-31 11:40:39.610	2016-03-31 11:40:39.610	
master	dbo (sa)	SQL_USER	2003-04-08 09:10:19.600	2003-04-08 09:10:19.600	db_owner
master	public	DATABASE_ROLE	2003-04-08 09:10:19.630	2005-10-14 01:36:15.737	
MicrosoftIdentityIntegrationServer	au\svc_ilm	WINDOWS_USER	2007-08-31 12:29:16.130	2007-08-31 12:29:16.130	db_owner
MicrosoftIdentityIntegrationServer	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.653	db_owner
MicrosoftIdentityIntegrationServer	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
model	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2003-04-08 09:10:42.287	db_owner
model	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_AdminContent	AU\AUNDDMSMOS01$	WINDOWS_USER	2009-01-27 16:37:50.997	2009-01-27 16:37:50.997	WSS_Content_Application_Pools
MOSS_Ext_AdminContent	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:54.330	2015-09-03 15:40:54.330	db_owner
MOSS_Ext_AdminContent	AU\svc_moss_content	WINDOWS_USER	2009-01-27 17:07:30.550	2009-01-27 17:07:30.550	WSS_Content_Application_Pools
MOSS_Ext_AdminContent	AU\svc_moss_crawl	WINDOWS_USER	2009-01-27 16:47:26.033	2009-01-27 16:47:26.033	WSS_Content_Application_Pools
MOSS_Ext_AdminContent	AU\svc_moss_search	WINDOWS_USER	2009-01-27 16:47:25.813	2009-01-27 16:47:25.813	WSS_Content_Application_Pools
MOSS_Ext_AdminContent	AU\svc_moss_service	WINDOWS_USER	2009-01-27 16:59:03.793	2009-01-27 16:59:03.793	WSS_Content_Application_Pools,db_ddladmin
MOSS_Ext_AdminContent	AU\svc_moss_ServicePool	WINDOWS_USER	2009-01-27 16:56:41.180	2009-01-27 16:56:41.180	WSS_Content_Application_Pools
MOSS_Ext_AdminContent	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.657	db_owner
MOSS_Ext_AdminContent	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_AdminContent	WSS_Content_Application_Pools	DATABASE_ROLE	2009-01-27 16:37:47.323	2009-01-27 16:37:47.323	
MOSS_Ext_Config	AU\~dzhou	WINDOWS_USER	2016-03-08 16:40:39.017	2016-03-08 16:40:39.017	db_owner
MOSS_Ext_Config	AU\AUNDDMSMOS01$	WINDOWS_USER	2009-01-27 16:37:50.920	2009-01-27 16:37:50.920	WSS_Content_Application_Pools
MOSS_Ext_Config	AU\Badarinath.Gali	WINDOWS_USER	2017-02-15 16:22:35.300	2017-02-15 16:22:35.300	db_owner
MOSS_Ext_Config	AU\DZHOU	WINDOWS_USER	2012-02-07 12:56:07.570	2012-02-07 12:56:07.570	db_owner
MOSS_Ext_Config	AU\gtsiliri	WINDOWS_USER	2012-04-04 09:14:28.987	2012-04-04 09:14:28.987	db_owner
MOSS_Ext_Config	AU\iladdu	WINDOWS_USER	2016-03-03 18:37:03.780	2016-03-03 18:37:03.780	db_owner
MOSS_Ext_Config	AU\jdurrant	WINDOWS_USER	2012-05-28 13:15:34.963	2012-05-28 13:15:34.963	db_owner
MOSS_Ext_Config	AU\onovik	WINDOWS_USER	2013-02-28 14:19:53.863	2013-02-28 14:19:53.863	db_owner
MOSS_Ext_Config	AU\oudovychenko	WINDOWS_USER	2016-11-22 13:59:39.873	2016-11-22 13:59:39.873	db_owner
MOSS_Ext_Config	AU\scoetser	WINDOWS_USER	2016-03-08 16:38:51.263	2016-03-08 16:38:51.263	db_owner
MOSS_Ext_Config	AU\svc_moss_content	WINDOWS_USER	2009-01-27 17:07:30.533	2009-01-27 17:07:30.533	WSS_Content_Application_Pools
MOSS_Ext_Config	AU\svc_moss_crawl	WINDOWS_USER	2009-01-27 16:47:26.033	2009-01-27 16:47:26.033	WSS_Content_Application_Pools
MOSS_Ext_Config	AU\svc_moss_search	WINDOWS_USER	2009-01-27 16:47:25.800	2009-01-27 16:47:25.800	WSS_Content_Application_Pools
MOSS_Ext_Config	AU\svc_moss_service	WINDOWS_USER	2009-01-27 16:59:03.777	2009-01-27 16:59:03.777	WSS_Content_Application_Pools
MOSS_Ext_Config	AU\svc_moss_ServicePool	WINDOWS_USER	2009-01-27 16:56:41.167	2009-01-27 16:56:41.167	WSS_Content_Application_Pools
MOSS_Ext_Config	BUILTIN\Administrators	WINDOWS_GROUP	2009-01-27 16:37:44.543	2009-01-27 16:37:44.543	db_owner
MOSS_Ext_Config	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.660	db_owner
MOSS_Ext_Config	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2009-10-01 13:23:50.620	2009-10-01 13:23:50.620	WSS_Content_Application_Pools
MOSS_Ext_Config	OAKTON\badarinath.gali	WINDOWS_USER	2017-02-15 16:41:08.690	2017-02-15 16:41:08.690	db_owner
MOSS_Ext_Config	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Config	WSS_Content_Application_Pools	DATABASE_ROLE	2009-01-27 16:36:24.073	2009-01-27 16:36:24.073	
MOSS_Ext_Content_SharedServices	AU\svc_moss_service	WINDOWS_USER	2009-01-27 17:01:08.780	2009-01-27 17:01:08.780	db_owner
MOSS_Ext_Content_SharedServices	AU\svc_moss_ServicePool	WINDOWS_USER	2009-01-27 16:56:50.667	2009-01-27 16:56:50.667	db_owner
MOSS_Ext_Content_SharedServices	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.670	db_owner
MOSS_Ext_Content_SharedServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource	AU\svc_moss_content	WINDOWS_USER	2009-01-27 17:07:40.690	2009-01-27 17:07:40.690	db_owner
MOSS_Ext_Content_TeamSource	AU\svc_moss_service	WINDOWS_USER	2009-01-27 17:08:07.130	2009-01-27 17:08:07.130	db_owner
MOSS_Ext_Content_TeamSource	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.680	db_owner
MOSS_Ext_Content_TeamSource	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_CBACTP	AU\svc_moss_content	WINDOWS_USER	2010-05-28 14:50:23.367	2010-05-28 14:50:23.367	db_owner
MOSS_Ext_Content_TeamSource_CBACTP	AU\svc_moss_farm	WINDOWS_USER	2010-05-28 14:50:23.257	2010-05-28 14:50:23.257	db_owner
MOSS_Ext_Content_TeamSource_CBACTP	AU\svc_moss_service	WINDOWS_USER	2010-05-28 14:50:49.523	2010-05-28 14:50:49.523	db_owner
MOSS_Ext_Content_TeamSource_CBACTP	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.687	db_owner
MOSS_Ext_Content_TeamSource_CBACTP	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_DefenceTCS	AU\svc_moss_content	WINDOWS_USER	2010-06-28 11:02:23.533	2010-06-28 11:02:23.533	db_owner
MOSS_Ext_Content_TeamSource_DefenceTCS	AU\svc_moss_farm	WINDOWS_USER	2010-06-28 11:02:23.393	2010-06-28 11:02:23.393	db_owner
MOSS_Ext_Content_TeamSource_DefenceTCS	AU\svc_moss_service	WINDOWS_USER	2010-06-28 11:02:58.847	2010-06-28 11:02:58.847	db_owner
MOSS_Ext_Content_TeamSource_DefenceTCS	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.700	db_owner
MOSS_Ext_Content_TeamSource_DefenceTCS	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_ExpressData	AU\svc_moss_content	WINDOWS_USER	2009-03-02 17:09:37.050	2009-03-02 17:09:37.050	db_owner
MOSS_Ext_Content_TeamSource_ExpressData	AU\svc_moss_farm	WINDOWS_USER	2009-03-02 17:09:36.940	2009-03-02 17:09:36.940	db_owner
